#data for Fig. 4(a) for strong rung spin couplings

#tau: evolution time

#Delta_rms: root-mean-square of Delta = (x1 - x2)/2
#Delta_std: standard error on Delta_rms estimated from sampling 

#X_rms: root-mean-square of X = (x1 + x2)/2
#X_std: standard error on X_rms estimated from sampling

#corr(x1,x2): correlation coefficient of x1, x2. 
#std on corr(x1,x2) estimated from sampling.

tau 	 Delta_rms 	 Delta_std 	  	 X_rms	 	 X_std		corr(x1,x2)  	 std on corr(x1,x2) 

0.0 	 0.000000 	 0.000000 	 	 0.000000 	 0.000000 	     0.00000000 	 0.000000 
0.2 	 0.198487 	 6.9371e-05 	 0.198585 	 6.51141e-05 	 0.00049667 	 0.000155418 
0.4 	 0.388026 	 0.000519133 	 0.390687 	 0.000405324 	 0.00685541 	 0.00217226 
0.6 	 0.561185 	 0.00155687 	 0.576473 	 0.000932308 	 0.0270287 	 0.00858836 
0.8 	 0.715206 	 0.00309476 	 0.75962 	 0.00147535 	 0.0606146 	 0.018861 
1 	 0.852919 	 0.00481214 	 0.940897 	 0.00216906 	 0.0985832 	 0.029222 
1.2 	 0.978622 	 0.00643721 	 1.11843 	 0.00316787 	 0.133636 	 0.0370036 
1.4 	 1.09416 	 0.00790933 	 1.29096 	 0.00445901 	 0.164815 	 0.0424443 
1.6 	 1.19971 	 0.00925056 	 1.45782 	 0.00600765 	 0.193255 	 0.0466157 
1.8 	 1.29574 	 0.0104716 	 1.61801 	 0.007753 	 0.219196 	 0.0499692 
2 	 1.38281 	 0.0116366 	 1.77084 	 0.0096004 	 0.242897 	 0.0527577 
2.2 	 1.46126 	 0.0128361 	 1.91636 	 0.0114822 	 0.265002 	 0.055318 
2.4 	 1.53204 	 0.0140666 	 2.05465 	 0.0133782 	 0.285538 	 0.057765 
2.6 	 1.59695 	 0.0152426 	 2.18548 	 0.0152719 	 0.303866 	 0.0599821 
2.8 	 1.65754 	 0.0162981 	 2.30886 	 0.0171181 	 0.319659 	 0.0618411 
3 	 1.71448 	 0.0172045 	 2.42525 	 0.018861 	 0.333249 	 0.0632138 
3.2 	 1.76792 	 0.01795 	 2.5352 	 0.0204641 	 0.345157 	 0.0639685 
3.4 	 1.81803 	 0.0185613 	 2.63907 	 0.0219276 	 0.355714 	 0.0641293 
3.6 	 1.86512 	 0.0191068 	 2.73711 	 0.0232995 	 0.365075 	 0.0639371 
3.8 	 1.9095 	 0.0196527 	 2.82956 	 0.0246472 	 0.37334 	 0.0636584 
