#data for Fig. 4(b) for strong rung spin couplings

#tau: evolution time

#Chh: full hole-hole correlator C_hh(Delta, tau) appearing in numerator in Eq. (10). 
#Chh_disc: disconnected hole-hole correlator C_{hh}^{disc}(Delta, tau) appearing in denominator in Eq. (10). 

tau   |Delta| Chh 		 Chh_disc  

0 	 0 	 1 	 1 
0.2 	 0 	 0.855826 	 0.855709 
0.4 	 0 	 0.572498 	 0.567459 
0.6 	 0 	 0.384952 	 0.355011 
0.8 	 0 	 0.337132 	 0.266413 
1 	 0 	 0.334268 	 0.235131 
1.2 	 0 	 0.319047 	 0.208016 
1.4 	 0 	 0.299763 	 0.175813 
1.6 	 0 	 0.292135 	 0.150471 
1.8 	 0 	 0.291957 	 0.137072 
2 	 0 	 0.28574 	 0.127795 
2.2 	 0 	 0.271496 	 0.117564 
2.4 	 0 	 0.260182 	 0.108989 
2.6 	 0 	 0.256952 	 0.10341 
2.8 	 0 	 0.255182 	 0.0989703 
3 	 0 	 0.249712 	 0.0947151 
3.2 	 0 	 0.242658 	 0.0914736 
3.4 	 0 	 0.235871 	 0.0897761 
3.6 	 0 	 0.228187 	 0.0883981 
3.8 	 0 	 0.220781 	 0.0860536 
4 	 0 	 0.217445 	 0.0834584 
4.2 	 0 	 0.21838 	 0.0817453 
4.4 	 0 	 0.219444 	 0.0806489 
4.6 	 0 	 0.217626 	 0.0795538 
4.8 	 0 	 0.212822 	 0.0785179 
5 	 0 	 0.206467 	 0.0778365 
5.2 	 0 	 0.20151 	 0.0775018 
5.4 	 0 	 0.199659 	 0.0772887 
5.6 	 0 	 0.198701 	 0.0771087 
5.8 	 0 	 0.197015 	 0.077011 
6 	 0 	 0.196384 	 0.0769694 
6.2 	 0 	 0.197123 	 0.0769096 
6.4 	 0 	 0.197175 	 0.0768001 
6.6 	 0 	 0.196356 	 0.0766146 
6.8 	 0 	 0.195221 	 0.0762906 
7 	 0 	 0.192228 	 0.075771 
7.2 	 0 	 0.186721 	 0.0751429 
7.4 	 0 	 0.181391 	 0.0746248 
7.6 	 0 	 0.179261 	 0.0742944 
7.8 	 0 	 0.180679 	 0.0740361 
8 	 0 	 0.18336 	 0.0737855 
8.2 	 0 	 0.183895 	 0.0736029 
8.4 	 0 	 0.180748 	 0.0735568 
8.6 	 0 	 0.176143 	 0.0736425 
8.8 	 0 	 0.172815 	 0.0737655 
9 	 0 	 0.170746 	 0.0738257 
9.2 	 0 	 0.169641 	 0.0738302 
9.4 	 0 	 0.170396 	 0.0738533 
9.6 	 0 	 0.171891 	 0.0739285 
9.8 	 0 	 0.171621 	 0.0739971 
10 	 0 	 0.169883 	 0.0739673 
10.2 	 0 	 0.168412 	 0.0738367 
10.4 	 0 	 0.167153 	 0.0736904 
10.6 	 0 	 0.16616 	 0.0736026 
10.8 	 0 	 0.166705 	 0.0735861 
11 	 0 	 0.168601 	 0.0736146 
11.2 	 0 	 0.170284 	 0.0736757 
