#data for Figs. 1(c) and 1(d)
#Parameters: J_perp = 5t, J_parallel = 0.

#tau: evolution time

#Delta_rms: root-mean-square of Delta = (x1 - x2)/2
#Delta_std: standard error on Delta_rms estimated from sampling 

#X_rms: root-mean-square of X = (x1 + x2)/2
#X_std: standard error on X_rms estimated from sampling

#corr(x1,x2): correlation coefficient of x1, x2. 
#std on corr(x1,x2) estimated from sampling.

tau 	 Delta_rms 	 Delta_std 	  	 X_rms	 	 X_std		corr(x1,x2)  	 std on corr(x1,x2) 

0.0 	 0.000000 	 0.000000000 	 0.000000 	 0.000000000 	 0.000000000 	 0.0 
0.2 	 0.199425 	 2.15825e-06 	 0.19951 	 9.87144e-07 	 0.000428245 	 6.49643e-05 
0.4 	 0.394288 	 6.10617e-05 	 0.396731 	 2.83331e-05 	 0.00617653 	 0.00093511 
0.6 	 0.576287 	 0.000381233 	 0.591743 	 0.000179014 	 0.026467 	 0.00400479 
0.8 	 0.735373 	 0.00123605 	 0.786332 	 0.000581429 	 0.0669376 	 0.0100841 
1 	 0.865641 	 0.00272678 	 0.980972 	 0.00127203 	 0.12454 	 0.0184155 
1.2 	 0.968784 	 0.00462396 	 1.17313 	 0.00213343 	 0.189313 	 0.0267267 
1.4 	 1.05182 	 0.00647639 	 1.35877 	 0.00298174 	 0.250937 	 0.0325785 
1.6 	 1.12178 	 0.00793272 	 1.53508 	 0.00372825 	 0.304152 	 0.0350309 
1.8 	 1.18262 	 0.00896786 	 1.70155 	 0.00445387 	 0.34896 	 0.03502 
2 	 1.23596 	 0.00979568 	 1.85911 	 0.00529578 	 0.387385 	 0.0342104 
2.2 	 1.2829 	 0.0106293 	 2.00875 	 0.00627336 	 0.42097 	 0.0336572 
2.4 	 1.32476 	 0.0115647 	 2.15103 	 0.00727986 	 0.450422 	 0.0335183 
2.6 	 1.36278 	 0.0126051 	 2.28624 	 0.00820265 	 0.47612 	 0.0336 
2.8 	 1.39812 	 0.0137005 	 2.41463 	 0.00900404 	 0.498322 	 0.0337603 
3 	 1.43202 	 0.0147655 	 2.53652 	 0.00971486 	 0.517155 	 0.033913 
3.2 	 1.46555 	 0.0157142 	 2.65236 	 0.010383 	 0.532786 	 0.0339704 
3.4 	 1.49917 	 0.0165059 	 2.76272 	 0.0110343 	 0.545639 	 0.0339021 
3.6 	 1.53258 	 0.0171603 	 2.86824 	 0.0116683 	 0.556403 	 0.0337835 
3.8 	 1.56511 	 0.017728 	 2.9695 	 0.012271 	 0.565782 	 0.0337284 
4 	 1.59624 	 0.0182518 	 3.06696 	 0.0128241 	 0.574274 	 0.0337889 
4.2 	 1.62574 	 0.0187475 	 3.16094 	 0.0133089 	 0.582157 	 0.0339117 
4.4 	 1.65349 	 0.0192074 	 3.25173 	 0.0137095 	 0.589618 	 0.0339791 
4.6 	 1.67933 	 0.0196298 	 3.33972 	 0.014024 	 0.596859 	 0.0339046 
4.8 	 1.70307 	 0.0200454 	 3.42529 	 0.0142739 	 0.604053 	 0.0337044 
