#data for Fig. 3(e). 
#index = 0: J_perp = 2t, J_parallel = 0t
#index = 1: J_perp = 2t, J_parallel = 2t

#Chh_asymp: asymptotic full hole-hole correlator
#Chh_disc_asymp: asymptotic disconnected hole-hole correlator

#the graphs are produced by plotting Chh_asymp / Chh_disc_asymp vs. Delta.

Nx 	  J_perp J_par Delta Chh_asymp Chh_disc_asymp

201 	 2 	 0 	 0 	 0.0429512 	 0.0109313
201 	 2 	 0 	 0.5 	 0.0622169 	 0.0217794
201 	 2 	 0 	 1 	 0.0553222 	 0.0215686
201 	 2 	 0 	 1.5 	 0.0511594 	 0.0212906
201 	 2 	 0 	 2 	 0.0482448 	 0.0209846
201 	 2 	 0 	 2.5 	 0.0455508 	 0.0206695
201 	 2 	 0 	 3 	 0.0432708 	 0.0203494
201 	 2 	 0 	 3.5 	 0.040988 	 0.0200231
201 	 2 	 0 	 4 	 0.0388415 	 0.019689
201 	 2 	 0 	 4.5 	 0.0366852 	 0.0193483
201 	 2 	 0 	 5 	 0.0346416 	 0.0190039
201 	 2 	 0 	 5.5 	 0.0326498 	 0.0186576
201 	 2 	 0 	 6 	 0.0308048 	 0.0183117
201 	 2 	 0 	 6.5 	 0.0290204 	 0.0179669
201 	 2 	 0 	 7 	 0.0272873 	 0.0176233
201 	 2 	 0 	 7.5 	 0.0256558 	 0.0172807
201 	 2 	 0 	 8 	 0.0241322 	 0.0169385
201 	 2 	 0 	 8.5 	 0.0226577 	 0.016598
201 	 2 	 0 	 9 	 0.0212828 	 0.0162605
201 	 2 	 0 	 9.5 	 0.0199529 	 0.0159264
201 	 2 	 0 	 10 	 0.0187255 	 0.0155962
201 	 2 	 0 	 10.5 	 0.0174903 	 0.0152703
201 	 2 	 0 	 11 	 0.016344 	 0.0149493
201 	 2 	 0 	 11.5 	 0.0153113 	 0.0146334
201 	 2 	 0 	 12 	 0.0142891 	 0.0143217
201 	 2 	 0 	 12.5 	 0.0133027 	 0.0140152
201 	 2 	 0 	 13 	 0.0124071 	 0.0137155
201 	 2 	 0 	 13.5 	 0.011565 	 0.0134226
201 	 2 	 0 	 14 	 0.0108002 	 0.0131351
201 	 2 	 0 	 14.5 	 0.0100546 	 0.0128526
201 	 2 	 0 	 15 	 0.00938052 	 0.0125751
201 	 2 	 0 	 15.5 	 0.00871365 	 0.0123025
201 	 2 	 0 	 16 	 0.00809384 	 0.0120352
201 	 2 	 0 	 16.5 	 0.00752766 	 0.0117732
201 	 2 	 0 	 17 	 0.00701059 	 0.0115166
201 	 2 	 0 	 17.5 	 0.00650966 	 0.011265
201 	 2 	 0 	 18 	 0.00605297 	 0.011018
201 	 2 	 0 	 18.5 	 0.00560854 	 0.0107765
201 	 2 	 0 	 19 	 0.00519397 	 0.0105408
201 	 2 	 0 	 19.5 	 0.00480743 	 0.0103107
201 	 2 	 0 	 20 	 0.00445503 	 0.0100855
201 	 2 	 0 	 20.5 	 0.00413757 	 0.00986443
201 	 2 	 0 	 21 	 0.00383477 	 0.00964777
201 	 2 	 0 	 21.5 	 0.00354412 	 0.00943568
201 	 2 	 0 	 22 	 0.00327015 	 0.00922837
201 	 2 	 0 	 22.5 	 0.00301668 	 0.00902564
201 	 2 	 0 	 23 	 0.00278694 	 0.00882729
201 	 2 	 0 	 23.5 	 0.00258267 	 0.00863311
201 	 2 	 0 	 24 	 0.00238658 	 0.00844321
201 	 2 	 0 	 24.5 	 0.00220534 	 0.0082577
201 	 2 	 0 	 25 	 0.00204138 	 0.00807672
201 	 2 	 0 	 25.5 	 0.00188058 	 0.00789982
201 	 2 	 0 	 26 	 0.00173261 	 0.00772683
201 	 2 	 0 	 26.5 	 0.00159637 	 0.0075576
201 	 2 	 0 	 27 	 0.00147636 	 0.00739231
201 	 2 	 0 	 27.5 	 0.0013606 	 0.00723036
201 	 2 	 0 	 28 	 0.00124892 	 0.00707178
201 	 2 	 0 	 28.5 	 0.00115037 	 0.00691632
201 	 2 	 0 	 29 	 0.00106278 	 0.00676361
201 	 2 	 0 	 29.5 	 0.000972835 	 0.00661407
201 	 2 	 0 	 30 	 0.000891563 	 0.00646788
201 	 2 	 0 	 30.5 	 0.000820371 	 0.00632467
201 	 2 	 0 	 31 	 0.000758339 	 0.00618476
201 	 2 	 0 	 31.5 	 0.000696067 	 0.00604769
201 	 2 	 0 	 32 	 0.000639498 	 0.00591261
201 	 2 	 0 	 32.5 	 0.00058559 	 0.00577951
201 	 2 	 0 	 33 	 0.000536576 	 0.00564835
201 	 2 	 0 	 33.5 	 0.000496067 	 0.00551941
201 	 2 	 0 	 34 	 0.000455714 	 0.00539271
201 	 2 	 0 	 34.5 	 0.000419224 	 0.00526859
201 	 2 	 0 	 35 	 0.00038302 	 0.00514685
201 	 2 	 0 	 35.5 	 0.000350718 	 0.00502715
201 	 2 	 0 	 36 	 0.000322373 	 0.00490939
201 	 2 	 0 	 36.5 	 0.000295935 	 0.00479314
201 	 2 	 0 	 37 	 0.0002699 	 0.00467842
201 	 2 	 0 	 37.5 	 0.000246788 	 0.00456567
201 	 2 	 0 	 38 	 0.000225588 	 0.00445477
201 	 2 	 0 	 38.5 	 0.000206735 	 0.00434557
201 	 2 	 0 	 39 	 0.000189835 	 0.00423769
201 	 2 	 0 	 39.5 	 0.000172775 	 0.00413107
201 	 2 	 0 	 40 	 0.00015851 	 0.00402534
201 	 2 	 0 	 40.5 	 0.000145933 	 0.00392066
201 	 2 	 0 	 41 	 0.000133688 	 0.00381715
201 	 2 	 0 	 41.5 	 0.000121569 	 0.0037146
201 	 2 	 0 	 42 	 0.000110896 	 0.00361307
201 	 2 	 0 	 42.5 	 0.000102437 	 0.00351247
201 	 2 	 0 	 43 	 9.37098e-05 	 0.00341254
201 	 2 	 0 	 43.5 	 8.49529e-05 	 0.00331329
201 	 2 	 0 	 44 	 7.78137e-05 	 0.00321463
201 	 2 	 0 	 44.5 	 7.16353e-05 	 0.00311648
201 	 2 	 0 	 45 	 6.53686e-05 	 0.00301876
201 	 2 	 0 	 45.5 	 5.96431e-05 	 0.00292108
201 	 2 	 0 	 46 	 5.40216e-05 	 0.00282367
201 	 2 	 0 	 46.5 	 4.87902e-05 	 0.00272602
201 	 2 	 0 	 47 	 4.44529e-05 	 0.00262814
201 	 2 	 0 	 47.5 	 4.05118e-05 	 0.00253012
201 	 2 	 0 	 48 	 3.75431e-05 	 0.00243144
201 	 2 	 0 	 48.5 	 3.43588e-05 	 0.00233163
201 	 2 	 0 	 49 	 3.11451e-05 	 0.0022295
201 	 2 	 0 	 49.5 	 2.81588e-05 	 0.00212353
201 	 2 	 0 	 50 	 2.5402e-05 	 0.00201073
201 	 2 	 0 	 50.5 	 2.29353e-05 	 0.00189283
201 	 2 	 0 	 51 	 2.06294e-05 	 0.00178475
201 	 2 	 0 	 51.5 	 1.87137e-05 	 0.00168921
201 	 2 	 0 	 52 	 1.67176e-05 	 0.00160294
201 	 2 	 0 	 52.5 	 1.48098e-05 	 0.00152384
201 	 2 	 0 	 53 	 1.32373e-05 	 0.00145003
201 	 2 	 0 	 53.5 	 1.13137e-05 	 0.00138064
201 	 2 	 0 	 54 	 9.86863e-06 	 0.00131508
