#data for Fig. 3(a)
#rms dynamics for effective model. See SM for more details.

#Parameters: J_perp = 20t, J_parallel = 0.

#tau: evolution time

#Delta_rms: root-mean-square of Delta = (x1 - x2)/2
#Delta_std: standard error on Delta_rms estimated from sampling 

#X_rms: root-mean-square of X = (x1 + x2)/2
#norm: norm of wave function (should be 1 always)

tau 	  X_rms	 	 norm
7.7500000 2.7230038 1.0000000
7.7750000 2.7288847 1.0000000
7.8000000 2.7347311 1.0000000
7.8250000 2.7405320 1.0000000
7.8500000 2.7462771 1.0000000
7.8750000 2.7519569 1.0000000
7.9000000 2.7575630 1.0000000
7.9250000 2.7630883 1.0000000
7.9500000 2.7685272 1.0000000
7.9750000 2.7738757 1.0000000
8.0000000 2.7791315 1.0000000
8.0250000 2.7842938 1.0000000
8.0500000 2.7893637 1.0000000
8.0750000 2.7943439 1.0000000
8.1000000 2.7992385 1.0000000
8.1250000 2.8040533 1.0000000
8.1500000 2.8087954 1.0000000
8.1750000 2.8134727 1.0000000
8.2000000 2.8180947 1.0000000
8.2250000 2.8226710 1.0000000
8.2500000 2.8272123 1.0000000
8.2750000 2.8317293 1.0000000
8.3000000 2.8362329 1.0000000
8.3250000 2.8407342 1.0000000
8.3500000 2.8452435 1.0000000
8.3750000 2.8497709 1.0000000
8.4000000 2.8543256 1.0000000
8.4250000 2.8589162 1.0000000
8.4500000 2.8635498 1.0000000
8.4750000 2.8682326 1.0000000
8.5000000 2.8729693 1.0000000
8.5250000 2.8777632 1.0000000
8.5500000 2.8826161 1.0000000
8.5750000 2.8875282 1.0000000
8.6000000 2.8924981 1.0000000
8.6250000 2.8975229 1.0000000
8.6500000 2.9025982 1.0000000
8.6750000 2.9077184 1.0000000
8.7000000 2.9128762 1.0000000
8.7250000 2.9180636 1.0000000
8.7500000 2.9232717 1.0000000
8.7750000 2.9284905 1.0000000
8.8000000 2.9337100 1.0000000
8.8250000 2.9389198 1.0000000
8.8500000 2.9441093 1.0000000
8.8750000 2.9492687 1.0000000
8.9000000 2.9543881 1.0000000
8.9250000 2.9594588 1.0000000
8.9500000 2.9644729 1.0000000
8.9750000 2.9694235 1.0000000
9.0000000 2.9743051 1.0000000
9.0250000 2.9791135 1.0000000
9.0500000 2.9838460 1.0000000
9.0750000 2.9885014 1.0000000
9.1000000 2.9930798 1.0000000
9.1250000 2.9975831 1.0000000
9.1500000 3.0020141 1.0000000
9.1750000 3.0063772 1.0000000
9.2000000 3.0106778 1.0000000
9.2250000 3.0149224 1.0000000
9.2500000 3.0191181 1.0000000
9.2750000 3.0232729 1.0000000
9.3000000 3.0273949 1.0000000
9.3250000 3.0314927 1.0000000
9.3500000 3.0355750 1.0000000
9.3750000 3.0396502 1.0000000
9.4000000 3.0437264 1.0000000
9.4250000 3.0478115 1.0000000
9.4500000 3.0519125 1.0000000
9.4750000 3.0560358 1.0000000
9.5000000 3.0601871 1.0000000
9.5250000 3.0643709 1.0000000
9.5500000 3.0685908 1.0000000
9.5750000 3.0728494 1.0000000
9.6000000 3.0771482 1.0000000
9.6250000 3.0814875 1.0000000
9.6500000 3.0858666 1.0000000
9.6750000 3.0902837 1.0000000
9.7000000 3.0947360 1.0000000
9.7250000 3.0992198 1.0000000
9.7500000 3.1037305 1.0000000
9.7750000 3.1082627 1.0000000
9.8000000 3.1128107 1.0000000
9.8250000 3.1173681 1.0000000
9.8500000 3.1219281 1.0000000
9.8750000 3.1264840 1.0000000
9.9000000 3.1310290 1.0000000
9.9250000 3.1355564 1.0000000
9.9500000 3.1400598 1.0000000
9.9750000 3.1445335 1.0000000
10.0000000 3.1489722 1.0000000
20.0000000 4.4360955 1.0000000
30.0000000 5.3006800 1.0000000
40.0000000 5.9565421 1.0000000
50.0000000 6.4250955 1.0000000
100.0000000 8.2020799 1.0000000
150.0000000 9.3960272 1.0000000
200.0000000 10.3653755 1.0000000
250.0000000 11.1475943 1.0000000
300.0000000 11.8464621 1.0000000
350.0000000 12.4509929 1.0000000
400.0000000 12.9447896 1.0000000
450.0000000 13.4656809 1.0000000
500.0000000 13.8918137 1.0000000
550.0000000 14.2944084 1.0000000
600.0000000 14.6576627 1.0000000
650.0000000 15.0022205 1.0000000
700.0000000 15.3310946 1.0000000
750.0000000 15.6356035 1.0000000
800.0000000 15.9303901 1.0000000
850.0000000 16.2543225 1.0000000
900.0000000 16.5568378 1.0000000
950.0000000 16.8294781 1.0000000
1000.0000000 17.0933915 1.0000000
1050.0000000 17.3561737 1.0000000
1100.0000000 17.6589646 1.0000000
1150.0000000 17.9423923 1.0000000
1200.0000000 18.1863976 1.0000000
1250.0000000 18.4632471 1.0000000
1300.0000000 18.6565855 1.0000000
1350.0000000 18.8525431 1.0000000
1400.0000000 19.0529952 1.0000000
1450.0000000 19.2816176 1.0000000
1500.0000000 19.5392047 1.0000000
1550.0000000 19.7458230 1.0000000
1600.0000000 19.9474186 1.0000000
1650.0000000 20.1521343 1.0000000
1700.0000000 20.2877720 1.0000000
1750.0000000 20.4732922 1.0000000
1800.0000000 20.6408311 1.0000000
1850.0000000 20.8239965 1.0000000
1900.0000000 21.0065262 1.0000000
1950.0000000 21.1553992 1.0000000
2000.0000000 21.2828519 1.0000000
2050.0000000 21.4366055 1.0000000
2100.0000000 21.5873878 1.0000000
2150.0000000 21.7136219 1.0000000
2200.0000000 21.8286024 1.0000000
2250.0000000 22.0060141 1.0000000
2300.0000000 22.1605041 1.0000000
2350.0000000 22.2965403 1.0000000
2400.0000000 22.4704184 1.0000000
2450.0000000 22.6163947 1.0000000
2500.0000000 22.7660256 1.0000000
2550.0000000 22.9226899 1.0000000
2600.0000000 23.0198598 1.0000000
2650.0000000 23.1549499 1.0000000
2700.0000000 23.3164245 1.0000000
2750.0000000 23.4466950 1.0000000
2800.0000000 23.5742652 1.0000000
2850.0000000 23.7160126 1.0000000
2900.0000000 23.8484153 1.0000000
2950.0000000 24.0026348 1.0000000
3000.0000000 24.1421723 1.0000000
3050.0000000 24.2449069 1.0000000
3100.0000000 24.3555509 1.0000000
3150.0000000 24.4758541 1.0000000
3200.0000000 24.6219595 1.0000000
3250.0000000 24.7537701 1.0000000
3300.0000000 24.8807849 1.0000000
3350.0000000 25.0162213 1.0000000
3400.0000000 25.1440530 1.0000000
3450.0000000 25.2459676 1.0000000
3500.0000000 25.3557513 1.0000000
3550.0000000 25.4688954 1.0000000
3600.0000000 25.5599231 1.0000000
3650.0000000 25.6841089 1.0000000
3700.0000000 25.7925160 1.0000000
3750.0000000 25.9021013 1.0000000
3800.0000000 26.0238063 1.0000000
3850.0000000 26.1428977 1.0000000
3900.0000000 26.2179762 1.0000000
3950.0000000 26.3283092 1.0000000
4000.0000000 26.3928477 1.0000000
4050.0000000 26.5043450 1.0000000
4100.0000000 26.5784792 1.0000000
4150.0000000 26.6732801 1.0000000
4200.0000000 26.7844484 1.0000000
4250.0000000 26.8813241 1.0000000
4300.0000000 26.9470314 1.0000000
4350.0000000 27.0517374 1.0000000
4400.0000000 27.1400039 1.0000000
4450.0000000 27.2254989 1.0000000
4500.0000000 27.3027697 1.0000000
4550.0000000 27.3918710 1.0000000
4600.0000000 27.5055044 1.0000000
4650.0000000 27.6078346 1.0000000
4700.0000000 27.6964144 1.0000000
4750.0000000 27.7923920 1.0000000
4800.0000000 27.8792417 1.0000000
4850.0000000 27.9940904 1.0000000
4900.0000000 28.1057250 1.0000000
4950.0000000 28.2002559 1.0000000
5000.0000000 28.2960546 1.0000000
5050.0000000 28.3884090 1.0000000
5100.0000000 28.4546662 1.0000000
5150.0000000 28.5303439 1.0000000
5200.0000000 28.6043347 1.0000000
5250.0000000 28.7019820 1.0000000
5300.0000000 28.7934956 1.0000000
5350.0000000 28.8813529 1.0000000
5400.0000000 28.9750510 1.0000000
5450.0000000 29.1089296 1.0000000
5500.0000000 29.2269089 1.0000000
5550.0000000 29.3132526 1.0000000
5600.0000000 29.4158835 1.0000000
5650.0000000 29.5022462 1.0000000
5700.0000000 29.5942596 1.0000000
5750.0000000 29.6941488 1.0000000
5800.0000000 29.8058267 1.0000000
5850.0000000 29.8988446 1.0000000
5900.0000000 29.9943414 1.0000000
5950.0000000 30.0947437 1.0000000
6000.0000000 30.2001825 1.0000000
6050.0000000 30.3083179 1.0000000
6100.0000000 30.3910812 1.0000000
6150.0000000 30.4618881 1.0000000
6200.0000000 30.5124169 1.0000000
6250.0000000 30.6025070 1.0000000
6300.0000000 30.6716467 1.0000000
6350.0000000 30.7680261 1.0000000
6400.0000000 30.8544244 1.0000000
6450.0000000 30.9434647 1.0000000
6500.0000000 31.0254842 1.0000000
6550.0000000 31.1258557 1.0000000
6600.0000000 31.2066488 1.0000000
6650.0000000 31.2925647 1.0000000
6700.0000000 31.4034591 1.0000000
6750.0000000 31.4678177 1.0000000
6800.0000000 31.5452050 1.0000000
6850.0000000 31.6287573 1.0000000
6900.0000000 31.7200312 1.0000000
6950.0000000 31.7968493 1.0000000
7000.0000000 31.8547923 1.0000000
7050.0000000 31.9267376 1.0000000
7100.0000000 31.9975453 1.0000000
7150.0000000 32.0682883 1.0000000
7200.0000000 32.1510809 1.0000000
7250.0000000 32.2184828 1.0000000
7300.0000000 32.2749727 1.0000000
7350.0000000 32.3177220 1.0000000
7400.0000000 32.3727800 1.0000000
7450.0000000 32.4614027 1.0000000
7500.0000000 32.5213452 1.0000000
7550.0000000 32.5849789 1.0000000
7600.0000000 32.6736960 1.0000000
7650.0000000 32.7587367 1.0000000
7700.0000000 32.8434495 1.0000000
7750.0000000 32.9047781 1.0000000
7800.0000000 32.9780619 1.0000000
7850.0000000 33.0416925 1.0000000
7900.0000000 33.0954712 1.0000000
7950.0000000 33.1813043 1.0000000
8000.0000000 33.2467560 1.0000000
8050.0000000 33.2880912 1.0000000
8100.0000000 33.3335561 1.0000000
8150.0000000 33.3785849 1.0000000
8200.0000000 33.4425658 1.0000000
8250.0000000 33.5089275 1.0000000
8300.0000000 33.5669313 1.0000000
8350.0000000 33.6240838 1.0000000
8400.0000000 33.6972108 1.0000000
8450.0000000 33.7650647 1.0000000
8500.0000000 33.8022531 1.0000000
8550.0000000 33.8407299 1.0000000
8600.0000000 33.8883352 1.0000000
8650.0000000 33.9460303 1.0000000
8700.0000000 34.0044319 1.0000000
8750.0000000 34.0764776 1.0000000
8800.0000000 34.1320310 1.0000000
8850.0000000 34.1978482 1.0000000
8900.0000000 34.2753959 1.0000000
8950.0000000 34.3578156 1.0000000
9000.0000000 34.4214141 1.0000000
9050.0000000 34.4744341 1.0000000
9100.0000000 34.5459377 1.0000000
9150.0000000 34.6097736 1.0000000
9200.0000000 34.6721785 1.0000000
9250.0000000 34.7413891 1.0000000
9300.0000000 34.8269432 1.0000000
9350.0000000 34.8889795 1.0000000
9400.0000000 34.9468877 1.0000000
9450.0000000 35.0059773 1.0000000
9500.0000000 35.0593022 1.0000000
9550.0000000 35.1271619 1.0000000
9600.0000000 35.1808699 1.0000000
9650.0000000 35.2337949 1.0000000
9700.0000000 35.2852895 1.0000000
9750.0000000 35.3518360 1.0000000
9800.0000000 35.4220080 1.0000000
9850.0000000 35.4797245 1.0000000
9900.0000000 35.5402549 1.0000000
9950.0000000 35.6222323 1.0000000
10000.0000000 35.6779774 1.0000000
