#data for Fig. 3(a)
#rms dynamics for effective model. See SM for more details.

#Parameters: J_perp = 100t, J_parallel = 0.

#tau: evolution time

#Delta_rms: root-mean-square of Delta = (x1 - x2)/2
#Delta_std: standard error on Delta_rms estimated from sampling 

#X_rms: root-mean-square of X = (x1 + x2)/2
#norm: norm of wave function (should be 1 always)

tau 	  X_rms	 	 norm
7.7250000 0.8431840 1.0000000
7.7500000 0.8448753 1.0000000
7.7750000 0.8470283 1.0000000
7.8000000 0.8497992 1.0000000
7.8250000 0.8531079 1.0000000
7.8500000 0.8566727 1.0000000
7.8750000 0.8601180 1.0000000
7.9000000 0.8631158 1.0000000
7.9250000 0.8655074 1.0000000
7.9500000 0.8673629 1.0000000
7.9750000 0.8689554 1.0000000
8.0000000 0.8706561 1.0000000
8.0250000 0.8727920 1.0000000
8.0500000 0.8755212 1.0000000
8.0750000 0.8787753 1.0000000
8.1000000 0.8822884 1.0000000
8.1250000 0.8857000 1.0000000
8.1500000 0.8886894 1.0000000
8.1750000 0.8910962 1.0000000
8.2000000 0.8929800 1.0000000
8.2250000 0.8945981 1.0000000
8.2500000 0.8963073 1.0000000
8.2750000 0.8984268 1.0000000
8.3000000 0.9011161 1.0000000
8.3250000 0.9043176 1.0000000
8.3500000 0.9077806 1.0000000
8.3750000 0.9111585 1.0000000
8.4000000 0.9141385 1.0000000
8.4250000 0.9165583 1.0000000
8.4500000 0.9184677 1.0000000
8.4750000 0.9201094 1.0000000
8.5000000 0.9218265 1.0000000
8.5250000 0.9239300 1.0000000
8.5500000 0.9265812 1.0000000
8.5750000 0.9297319 1.0000000
8.6000000 0.9331462 1.0000000
8.6250000 0.9364907 1.0000000
8.6500000 0.9394599 1.0000000
8.6750000 0.9418906 1.0000000
8.7000000 0.9438233 1.0000000
8.7250000 0.9454869 1.0000000
8.7500000 0.9472110 1.0000000
8.7750000 0.9492992 1.0000000
8.8000000 0.9519137 1.0000000
8.8250000 0.9550155 1.0000000
8.8500000 0.9583823 1.0000000
8.8750000 0.9616935 1.0000000
8.9000000 0.9646510 1.0000000
8.9250000 0.9670906 1.0000000
8.9500000 0.9690444 1.0000000
8.9750000 0.9707280 1.0000000
9.0000000 0.9724584 1.0000000
9.0250000 0.9745319 1.0000000
9.0500000 0.9771111 1.0000000
9.0750000 0.9801657 1.0000000
9.1000000 0.9834861 1.0000000
9.1250000 0.9867642 1.0000000
9.1500000 0.9897089 1.0000000
9.1750000 0.9921557 1.0000000
9.2000000 0.9941284 1.0000000
9.2250000 0.9958305 1.0000000
9.2500000 0.9975666 1.0000000
9.2750000 0.9996257 1.0000000
9.3000000 1.0021710 1.0000000
9.3250000 1.0051798 1.0000000
9.3500000 1.0084550 1.0000000
9.3750000 1.0117001 1.0000000
9.4000000 1.0146311 1.0000000
9.4250000 1.0170833 1.0000000
9.4500000 1.0190730 1.0000000
9.4750000 1.0207921 1.0000000
9.5000000 1.0225333 1.0000000
9.5250000 1.0245786 1.0000000
9.5500000 1.0270911 1.0000000
9.5750000 1.0300556 1.0000000
9.6000000 1.0332865 1.0000000
9.6250000 1.0364987 1.0000000
9.6500000 1.0394152 1.0000000
9.6750000 1.0418711 1.0000000
9.7000000 1.0438761 1.0000000
9.7250000 1.0456106 1.0000000
9.7500000 1.0473565 1.0000000
9.7750000 1.0493882 1.0000000
9.8000000 1.0518691 1.0000000
9.8250000 1.0547907 1.0000000
9.8500000 1.0579782 1.0000000
9.8750000 1.0611576 1.0000000
9.9000000 1.0640587 1.0000000
9.9250000 1.0665169 1.0000000
9.9500000 1.0685354 1.0000000
9.9750000 1.0702841 1.0000000
10.0000000 1.0720339 1.0000000
10.0250000 1.0740526 1.0000000
10.0500000 1.0765029 1.0000000
10.0750000 1.0793828 1.0000000
10.1000000 1.0825278 1.0000000
10.1250000 1.0856746 1.0000000
10.1500000 1.0885595 1.0000000
10.1750000 1.0910185 1.0000000
10.2000000 1.0930489 1.0000000
10.2250000 1.0948106 1.0000000
10.2500000 1.0965639 1.0000000
10.2750000 1.0985698 1.0000000
10.3000000 1.1009906 1.0000000
10.3250000 1.1038299 1.0000000
10.3500000 1.1069333 1.0000000
10.3750000 1.1100475 1.0000000
10.4000000 1.1129155 1.0000000
10.4250000 1.1153740 1.0000000
10.4500000 1.1174148 1.0000000
10.4750000 1.1191881 1.0000000
10.5000000 1.1209444 1.0000000
10.5250000 1.1229379 1.0000000
10.5500000 1.1253301 1.0000000
10.5750000 1.1281300 1.0000000
10.6000000 1.1311926 1.0000000
10.6250000 1.1342742 1.0000000
10.6500000 1.1371247 1.0000000
10.6750000 1.1395814 1.0000000
10.7000000 1.1416311 1.0000000
10.7250000 1.1434150 1.0000000
10.7500000 1.1451738 1.0000000
10.7750000 1.1471552 1.0000000
10.8000000 1.1495196 1.0000000
10.8250000 1.1522811 1.0000000
10.8500000 1.1553036 1.0000000
10.8750000 1.1583529 1.0000000
10.9000000 1.1611852 1.0000000
10.9250000 1.1636389 1.0000000
10.9500000 1.1656961 1.0000000
10.9750000 1.1674895 1.0000000
11.0000000 1.1692504 1.0000000
11.0250000 1.1712199 1.0000000
11.0500000 1.1735574 1.0000000
11.0750000 1.1762815 1.0000000
11.1000000 1.1792646 1.0000000
11.1250000 1.1822817 1.0000000
11.1500000 1.1850951 1.0000000
11.1750000 1.1875446 1.0000000
11.2000000 1.1896082 1.0000000
11.2250000 1.1914100 1.0000000
11.2500000 1.1931725 1.0000000
11.2750000 1.1951304 1.0000000
11.3000000 1.1974418 1.0000000
11.3250000 1.2001295 1.0000000
11.3500000 1.2030739 1.0000000
11.3750000 1.2060587 1.0000000
11.4000000 1.2088528 1.0000000
11.4250000 1.2112971 1.0000000
11.4500000 1.2133657 1.0000000
11.4750000 1.2151750 1.0000000
11.5000000 1.2169387 1.0000000
11.5250000 1.2188852 1.0000000
11.5500000 1.2211712 1.0000000
11.5750000 1.2238233 1.0000000
11.6000000 1.2267296 1.0000000
11.6250000 1.2296824 1.0000000
11.6500000 1.2324566 1.0000000
11.6750000 1.2348947 1.0000000
11.7000000 1.2369671 1.0000000
11.7250000 1.2387830 1.0000000
11.7500000 1.2405474 1.0000000
11.7750000 1.2424828 1.0000000
11.8000000 1.2447441 1.0000000
11.8250000 1.2473615 1.0000000
11.8500000 1.2502304 1.0000000
11.8750000 1.2531512 1.0000000
11.9000000 1.2559049 1.0000000
11.9250000 1.2583359 1.0000000
11.9500000 1.2604111 1.0000000
11.9750000 1.2622325 1.0000000
12.0000000 1.2639974 1.0000000
12.0250000 1.2659218 1.0000000
12.0500000 1.2681591 1.0000000
12.0750000 1.2707426 1.0000000
12.1000000 1.2735747 1.0000000
12.1250000 1.2764636 1.0000000
12.1500000 1.2791965 1.0000000
12.1750000 1.2816193 1.0000000
12.2000000 1.2836962 1.0000000
12.2250000 1.2855224 1.0000000
12.2500000 1.2872873 1.0000000
12.2750000 1.2892009 1.0000000
12.3000000 1.2914148 1.0000000
12.3250000 1.2939652 1.0000000
12.3500000 1.2967610 1.0000000
12.3750000 1.2996182 1.0000000
12.4000000 1.3023297 1.0000000
12.4250000 1.3047436 1.0000000
12.4500000 1.3068212 1.0000000
12.4750000 1.3086514 1.0000000
12.5000000 1.3104158 1.0000000
12.5250000 1.3123189 1.0000000
12.5500000 1.3145099 1.0000000
12.5750000 1.3170280 1.0000000
12.6000000 1.3197881 1.0000000
12.6250000 1.3226137 1.0000000
12.6500000 1.3253035 1.0000000
12.6750000 1.3277075 1.0000000
12.7000000 1.3297848 1.0000000
12.7250000 1.3316182 1.0000000
12.7500000 1.3333819 1.0000000
12.7750000 1.3352745 1.0000000
12.8000000 1.3374433 1.0000000
12.8250000 1.3399297 1.0000000
12.8500000 1.3426547 1.0000000
12.8750000 1.3454488 1.0000000
12.9000000 1.3481164 1.0000000
12.9250000 1.3505100 1.0000000
12.9500000 1.3525861 1.0000000
12.9750000 1.3544218 1.0000000
13.0000000 1.3561845 1.0000000
13.0250000 1.3580668 1.0000000
13.0500000 1.3602139 1.0000000
13.0750000 1.3626693 1.0000000
13.1000000 1.3653596 1.0000000
13.1250000 1.3681223 1.0000000
13.1500000 1.3707675 1.0000000
13.1750000 1.3731498 1.0000000
13.2000000 1.3752238 1.0000000
13.2250000 1.3770612 1.0000000
13.2500000 1.3788225 1.0000000
13.2750000 1.3806946 1.0000000
13.3000000 1.3828205 1.0000000
13.3250000 1.3852456 1.0000000
13.3500000 1.3879017 1.0000000
13.3750000 1.3906332 1.0000000
13.4000000 1.3932556 1.0000000
13.4250000 1.3956259 1.0000000
13.4500000 1.3976970 1.0000000
13.4750000 1.3995354 1.0000000
13.5000000 1.4012949 1.0000000
13.5250000 1.4031570 1.0000000
13.5500000 1.4052621 1.0000000
13.5750000 1.4076575 1.0000000
13.6000000 1.4102800 1.0000000
13.6250000 1.4129804 1.0000000
13.6500000 1.4155797 1.0000000
13.6750000 1.4179374 1.0000000
13.7000000 1.4200048 1.0000000
13.7250000 1.4218435 1.0000000
13.7500000 1.4236009 1.0000000
13.7750000 1.4254530 1.0000000
13.8000000 1.4275379 1.0000000
13.8250000 1.4299042 1.0000000
13.8500000 1.4324935 1.0000000
13.8750000 1.4351630 1.0000000
13.9000000 1.4377389 1.0000000
13.9250000 1.4400833 1.0000000
13.9500000 1.4421463 1.0000000
13.9750000 1.4439847 1.0000000
14.0000000 1.4457397 1.0000000
14.0250000 1.4475819 1.0000000
14.0500000 1.4496470 1.0000000
14.0750000 1.4519848 1.0000000
14.1000000 1.4545414 1.0000000
14.1250000 1.4571800 1.0000000
14.1500000 1.4597323 1.0000000
14.1750000 1.4620629 1.0000000
14.2000000 1.4641207 1.0000000
14.2250000 1.4659581 1.0000000
14.2500000 1.4677104 1.0000000
14.2750000 1.4695429 1.0000000
14.3000000 1.4715886 1.0000000
14.3250000 1.4738984 1.0000000
14.3500000 1.4764228 1.0000000
14.3750000 1.4790307 1.0000000
14.4000000 1.4815592 1.0000000
14.4250000 1.4838754 1.0000000
14.4500000 1.4859272 1.0000000
14.4750000 1.4877632 1.0000000
14.5000000 1.4895124 1.0000000
14.5250000 1.4913353 1.0000000
14.5500000 1.4933619 1.0000000
14.5750000 1.4956443 1.0000000
14.6000000 1.4981369 1.0000000
14.6250000 1.5007143 1.0000000
14.6500000 1.5032188 1.0000000
14.6750000 1.5055200 1.0000000
14.7000000 1.5075653 1.0000000
14.7250000 1.5093991 1.0000000
14.7500000 1.5111451 1.0000000
14.7750000 1.5129583 1.0000000
14.8000000 1.5149664 1.0000000
14.8250000 1.5172219 1.0000000
14.8500000 1.5196831 1.0000000
14.8750000 1.5222302 1.0000000
14.9000000 1.5247104 1.0000000
14.9250000 1.5269962 1.0000000
14.9500000 1.5290343 1.0000000
14.9750000 1.5308655 1.0000000
15.0000000 1.5326079 1.0000000
15.0250000 1.5344116 1.0000000
15.0500000 1.5364014 1.0000000
15.0750000 1.5386304 1.0000000
15.1000000 1.5410607 1.0000000
15.1250000 1.5435776 1.0000000
15.1500000 1.5460334 1.0000000
15.1750000 1.5483033 1.0000000
15.2000000 1.5503337 1.0000000
15.2250000 1.5521617 1.0000000
15.2500000 1.5539002 1.0000000
15.2750000 1.5556944 1.0000000
15.3000000 1.5576663 1.0000000
15.3250000 1.5598694 1.0000000
15.3500000 1.5622692 1.0000000
15.3750000 1.5647561 1.0000000
15.4000000 1.5671873 1.0000000
15.4250000 1.5694410 1.0000000
15.4500000 1.5714630 1.0000000
15.4750000 1.5732873 1.0000000
15.5000000 1.5750217 1.0000000
15.5250000 1.5768065 1.0000000
15.5500000 1.5787608 1.0000000
15.5750000 1.5809385 1.0000000
15.6000000 1.5833081 1.0000000
15.6250000 1.5857652 1.0000000
15.6500000 1.5881717 1.0000000
15.6750000 1.5904086 1.0000000
15.7000000 1.5924218 1.0000000
15.7250000 1.5942419 1.0000000
15.7500000 1.5959719 1.0000000
15.7750000 1.5977473 1.0000000
15.8000000 1.5996844 1.0000000
15.8250000 1.6018370 1.0000000
15.8500000 1.6041770 1.0000000
15.8750000 1.6066044 1.0000000
15.9000000 1.6089860 1.0000000
15.9250000 1.6112059 1.0000000
15.9500000 1.6132097 1.0000000
15.9750000 1.6150251 1.0000000
16.0000000 1.6167506 1.0000000
16.0250000 1.6185166 1.0000000
16.0500000 1.6204367 1.0000000
16.0750000 1.6225648 1.0000000
16.1000000 1.6248754 1.0000000
16.1250000 1.6272734 1.0000000
16.1500000 1.6296301 1.0000000
16.1750000 1.6318325 1.0000000
16.2000000 1.6338264 1.0000000
16.2250000 1.6356368 1.0000000
16.2500000 1.6373574 1.0000000
16.2750000 1.6391141 1.0000000
16.3000000 1.6410176 1.0000000
16.3250000 1.6431215 1.0000000
16.3500000 1.6454032 1.0000000
16.3750000 1.6477719 1.0000000
16.4000000 1.6501036 1.0000000
16.4250000 1.6522882 1.0000000
16.4500000 1.6542718 1.0000000
16.4750000 1.6560767 1.0000000
16.5000000 1.6577921 1.0000000
16.5250000 1.6595396 1.0000000
16.5500000 1.6614267 1.0000000
16.5750000 1.6635070 1.0000000
16.6000000 1.6657600 1.0000000
16.6250000 1.6680996 1.0000000
16.6500000 1.6704063 1.0000000
16.6750000 1.6725728 1.0000000
16.7000000 1.6745456 1.0000000
16.7250000 1.6763446 1.0000000
16.7500000 1.6780548 1.0000000
16.7750000 1.6797930 1.0000000
16.8000000 1.6816640 1.0000000
16.8250000 1.6837209 1.0000000
16.8500000 1.6859458 1.0000000
16.8750000 1.6882565 1.0000000
16.9000000 1.6905380 1.0000000
16.9250000 1.6926862 1.0000000
16.9500000 1.6946478 1.0000000
16.9750000 1.6964406 1.0000000
17.0000000 1.6981452 1.0000000
17.0250000 1.6998742 1.0000000
17.0500000 1.7017294 1.0000000
17.0750000 1.7037633 1.0000000
17.1000000 1.7059603 1.0000000
17.1250000 1.7082424 1.0000000
17.1500000 1.7104987 1.0000000
17.1750000 1.7126283 1.0000000
17.2000000 1.7145784 1.0000000
17.2250000 1.7163644 1.0000000
17.2500000 1.7180633 1.0000000
17.2750000 1.7197832 1.0000000
17.3000000 1.7216228 1.0000000
17.3250000 1.7236341 1.0000000
17.3500000 1.7258036 1.0000000
17.3750000 1.7280572 1.0000000
17.4000000 1.7302883 1.0000000
17.4250000 1.7323991 1.0000000
17.4500000 1.7343373 1.0000000
17.4750000 1.7361164 1.0000000
17.5000000 1.7378093 1.0000000
17.5250000 1.7395201 1.0000000
17.5500000 1.7413443 1.0000000
17.5750000 1.7433334 1.0000000
17.6000000 1.7454757 1.0000000
17.6250000 1.7477010 1.0000000
17.6500000 1.7499070 1.0000000
17.6750000 1.7519986 1.0000000
17.7000000 1.7539246 1.0000000
17.7250000 1.7556964 1.0000000
17.7500000 1.7573832 1.0000000
17.7750000 1.7590849 1.0000000
17.8000000 1.7608940 1.0000000
17.8250000 1.7628612 1.0000000
17.8500000 1.7649768 1.0000000
17.8750000 1.7671740 1.0000000
17.9000000 1.7693547 1.0000000
17.9250000 1.7714271 1.0000000
17.9500000 1.7733406 1.0000000
17.9750000 1.7751048 1.0000000
18.0000000 1.7767853 1.0000000
18.0250000 1.7784779 1.0000000
18.0500000 1.7802720 1.0000000
18.0750000 1.7822177 1.0000000
18.1000000 1.7843068 1.0000000
18.1250000 1.7864762 1.0000000
18.1500000 1.7886318 1.0000000
18.1750000 1.7906848 1.0000000
18.2000000 1.7925854 1.0000000
18.2250000 1.7943417 1.0000000
18.2500000 1.7960158 1.0000000
18.2750000 1.7976993 1.0000000
18.3000000 1.7994787 1.0000000
18.3250000 1.8014032 1.0000000
18.3500000 1.8034662 1.0000000
18.3750000 1.8056079 1.0000000
18.4000000 1.8077384 1.0000000
18.4250000 1.8097718 1.0000000
18.4500000 1.8116593 1.0000000
18.4750000 1.8134075 1.0000000
18.5000000 1.8150749 1.0000000
18.5250000 1.8167494 1.0000000
18.5500000 1.8185144 1.0000000
18.5750000 1.8204180 1.0000000
18.6000000 1.8224551 1.0000000
18.6250000 1.8245694 1.0000000
18.6500000 1.8266748 1.0000000
18.6750000 1.8286885 1.0000000
18.7000000 1.8305627 1.0000000
18.7250000 1.8323025 1.0000000
18.7500000 1.8339632 1.0000000
18.7750000 1.8356287 1.0000000
18.8000000 1.8373793 1.0000000
18.8250000 1.8392623 1.0000000
18.8500000 1.8412739 1.0000000
18.8750000 1.8433610 1.0000000
18.9000000 1.8454414 1.0000000
