#data for Fig. 3(a)
#Parameters: J_perp = 3t, J_parallel = 0.

#tau: evolution time

#Delta_rms: root-mean-square of Delta = (x1 - x2)/2
#Delta_std: standard error on Delta_rms estimated from sampling 

#X_rms: root-mean-square of X = (x1 + x2)/2
#X_std: standard error on X_rms estimated from sampling

#corr(x1,x2): correlation coefficient of x1, x2. 
#std on corr(x1,x2) estimated from sampling.

tau 	 Delta_rms 	 Delta_std 	  	 X_rms	 	 X_std		     corr(x1,x2)  	 std on corr(x1,x2) 

0 	 0 	 0 	 0 	 0 	 0 	 0 
0.02 	 0.02 	 0 	 0.02 	 0 	 0 	 0 
0.04 	 0.0399987 	 6.21852e-19 	 0.0399987 	 6.21852e-19 	 0 	 0 
0.06 	 0.059995 	 1.65836e-18 	 0.059995 	 1.65836e-18 	 0 	 0 
0.08 	 0.0799878 	 1.68312e-08 	 0.0799881 	 1.24385e-18 	 4.02465e-06 	 9.41036e-07 
0.1 	 0.0999759 	 2.74168e-08 	 0.0999769 	 1.41075e-08 	 1.04674e-05 	 1.68524e-06 
0.12 	 0.119958 	 6.53448e-08 	 0.11996 	 3.1337e-08 	 2.03785e-05 	 3.20795e-06 
0.14 	 0.139932 	 1.32745e-07 	 0.139938 	 6.11836e-08 	 3.76434e-05 	 5.77574e-06 
0.16 	 0.159897 	 2.60246e-07 	 0.159908 	 1.18439e-07 	 6.41651e-05 	 9.74716e-06 
0.18 	 0.179852 	 4.64821e-07 	 0.17987 	 2.12699e-07 	 0.000102079 	 1.55105e-05 
0.2 	 0.199793 	 7.81329e-07 	 0.199824 	 3.56607e-07 	 0.000154681 	 2.34641e-05 
0.22 	 0.219719 	 1.24815e-06 	 0.219768 	 5.71241e-07 	 0.000224931 	 3.41058e-05 
0.24 	 0.239627 	 1.91251e-06 	 0.239703 	 8.78125e-07 	 0.00031624 	 4.79649e-05 
0.26 	 0.259516 	 2.82926e-06 	 0.259628 	 1.30072e-06 	 0.000432192 	 6.55959e-05 
0.28 	 0.279382 	 4.0598e-06 	 0.279543 	 1.86884e-06 	 0.0005763 	 8.74784e-05 
0.3 	 0.299223 	 5.67373e-06 	 0.299448 	 2.61464e-06 	 0.000752523 	 0.000114229 
0.32 	 0.319035 	 7.75019e-06 	 0.319343 	 3.57799e-06 	 0.000964686 	 0.000146476 
