#data for Fig. 3(a)
#rms dynamics for effective model. See SM for more details.

#Parameters: J_perp = 5t, J_parallel = 0.

#tau: evolution time

#Delta_rms: root-mean-square of Delta = (x1 - x2)/2
#Delta_std: standard error on Delta_rms estimated from sampling 

#X_rms: root-mean-square of X = (x1 + x2)/2
#norm: norm of wave function (should be 1 always)

tau 	  X_rms	 	 norm
18.4000000 7.9540977 1.0000000
18.4250000 7.9594523 1.0000000
18.4500000 7.9647955 1.0000000
18.4750000 7.9701272 1.0000000
18.5000000 7.9754477 1.0000000
18.5250000 7.9807569 1.0000000
18.5500000 7.9860551 1.0000000
18.5750000 7.9913423 1.0000000
18.6000000 7.9966189 1.0000000
18.6250000 8.0018851 1.0000000
18.6500000 8.0071409 1.0000000
18.6750000 8.0123867 1.0000000
18.7000000 8.0176227 1.0000000
18.7250000 8.0228492 1.0000000
18.7500000 8.0280665 1.0000000
18.7750000 8.0332748 1.0000000
18.8000000 8.0384743 1.0000000
18.8250000 8.0436655 1.0000000
18.8500000 8.0488485 1.0000000
18.8750000 8.0540236 1.0000000
18.9000000 8.0591911 1.0000000
18.9250000 8.0643513 1.0000000
18.9500000 8.0695044 1.0000000
18.9750000 8.0746506 1.0000000
19.0000000 8.0797901 1.0000000
19.0250000 8.0849232 1.0000000
19.0500000 8.0900500 1.0000000
19.0750000 8.0951707 1.0000000
19.1000000 8.1002854 1.0000000
19.1250000 8.1053942 1.0000000
19.1500000 8.1104973 1.0000000
19.1750000 8.1155947 1.0000000
19.2000000 8.1206865 1.0000000
19.2250000 8.1257726 1.0000000
19.2500000 8.1308532 1.0000000
19.2750000 8.1359281 1.0000000
19.3000000 8.1409975 1.0000000
19.3250000 8.1460611 1.0000000
19.3500000 8.1511190 1.0000000
19.3750000 8.1561711 1.0000000
19.4000000 8.1612174 1.0000000
19.4250000 8.1662576 1.0000000
19.4500000 8.1712918 1.0000000
19.4750000 8.1763198 1.0000000
19.5000000 8.1813416 1.0000000
19.5250000 8.1863569 1.0000000
19.5500000 8.1913657 1.0000000
19.5750000 8.1963680 1.0000000
19.6000000 8.2013635 1.0000000
19.6250000 8.2063521 1.0000000
19.6500000 8.2113339 1.0000000
19.6750000 8.2163086 1.0000000
19.7000000 8.2212763 1.0000000
19.7250000 8.2262368 1.0000000
19.7500000 8.2311900 1.0000000
19.7750000 8.2361359 1.0000000
19.8000000 8.2410745 1.0000000
19.8250000 8.2460057 1.0000000
19.8500000 8.2509294 1.0000000
19.8750000 8.2558457 1.0000000
19.9000000 8.2607545 1.0000000
19.9250000 8.2656558 1.0000000
19.9500000 8.2705495 1.0000000
19.9750000 8.2754358 1.0000000
20.0000000 8.2803146 1.0000000
20.0250000 8.2851859 1.0000000
20.0500000 8.2900498 1.0000000
20.0750000 8.2949062 1.0000000
20.1000000 8.2997553 1.0000000
20.1250000 8.3045969 1.0000000
20.1500000 8.3094313 1.0000000
20.1750000 8.3142584 1.0000000
20.2000000 8.3190783 1.0000000
20.2250000 8.3238911 1.0000000
20.2500000 8.3286968 1.0000000
20.2750000 8.3334955 1.0000000
20.3000000 8.3382873 1.0000000
20.3250000 8.3430723 1.0000000
20.3500000 8.3478506 1.0000000
20.3750000 8.3526223 1.0000000
20.4000000 8.3573876 1.0000000
20.4250000 8.3621465 1.0000000
20.4500000 8.3668992 1.0000000
20.4750000 8.3716459 1.0000000
20.5000000 8.3763867 1.0000000
20.5250000 8.3811218 1.0000000
20.5500000 8.3858514 1.0000000
20.5750000 8.3905756 1.0000000
20.6000000 8.3952947 1.0000000
20.6250000 8.4000088 1.0000000
20.6500000 8.4047182 1.0000000
20.6750000 8.4094231 1.0000000
20.7000000 8.4141236 1.0000000
20.7250000 8.4188201 1.0000000
20.7500000 8.4235127 1.0000000
20.7750000 8.4282017 1.0000000
20.8000000 8.4328872 1.0000000
20.8250000 8.4375695 1.0000000
20.8500000 8.4422488 1.0000000
20.8750000 8.4469252 1.0000000
20.9000000 8.4515990 1.0000000
20.9250000 8.4562704 1.0000000
20.9500000 8.4609394 1.0000000
20.9750000 8.4656062 1.0000000
21.0000000 8.4702710 1.0000000
21.0250000 8.4749338 1.0000000
21.0500000 8.4795947 1.0000000
21.0750000 8.4842539 1.0000000
21.1000000 8.4889113 1.0000000
21.1250000 8.4935669 1.0000000
21.1500000 8.4982208 1.0000000
21.1750000 8.5028730 1.0000000
21.2000000 8.5075233 1.0000000
21.2250000 8.5121718 1.0000000
21.2500000 8.5168183 1.0000000
21.2750000 8.5214627 1.0000000
21.3000000 8.5261049 1.0000000
21.3250000 8.5307448 1.0000000
21.3500000 8.5353821 1.0000000
21.3750000 8.5400168 1.0000000
21.4000000 8.5446486 1.0000000
21.4250000 8.5492773 1.0000000
21.4500000 8.5539027 1.0000000
21.4750000 8.5585247 1.0000000
21.5000000 8.5631429 1.0000000
21.5250000 8.5677571 1.0000000
21.5500000 8.5723672 1.0000000
21.5750000 8.5769729 1.0000000
21.6000000 8.5815740 1.0000000
21.6250000 8.5861702 1.0000000
21.6500000 8.5907614 1.0000000
21.6750000 8.5953474 1.0000000
21.7000000 8.5999280 1.0000000
21.7250000 8.6045030 1.0000000
21.7500000 8.6090723 1.0000000
21.7750000 8.6136356 1.0000000
21.8000000 8.6181930 1.0000000
21.8250000 8.6227442 1.0000000
21.8500000 8.6272892 1.0000000
21.8750000 8.6318280 1.0000000
21.9000000 8.6363603 1.0000000
21.9250000 8.6408863 1.0000000
21.9500000 8.6454060 1.0000000
21.9750000 8.6499192 1.0000000
22.0000000 8.6544260 1.0000000
22.0250000 8.6589266 1.0000000
22.0500000 8.6634209 1.0000000
22.0750000 8.6679090 1.0000000
22.1000000 8.6723910 1.0000000
22.1250000 8.6768670 1.0000000
22.1500000 8.6813372 1.0000000
22.1750000 8.6858017 1.0000000
22.2000000 8.6902607 1.0000000
22.2250000 8.6947143 1.0000000
22.2500000 8.6991626 1.0000000
22.2750000 8.7036060 1.0000000
22.3000000 8.7080445 1.0000000
22.3250000 8.7124784 1.0000000
22.3500000 8.7169079 1.0000000
22.3750000 8.7213331 1.0000000
22.4000000 8.7257543 1.0000000
22.4250000 8.7301717 1.0000000
22.4500000 8.7345854 1.0000000
22.4750000 8.7389958 1.0000000
22.5000000 8.7434028 1.0000000
22.5250000 8.7478068 1.0000000
22.5500000 8.7522079 1.0000000
22.5750000 8.7566062 1.0000000
22.6000000 8.7610019 1.0000000
22.6250000 8.7653951 1.0000000
22.6500000 8.7697859 1.0000000
22.6750000 8.7741744 1.0000000
22.7000000 8.7785607 1.0000000
22.7250000 8.7829448 1.0000000
22.7500000 8.7873268 1.0000000
22.7750000 8.7917067 1.0000000
22.8000000 8.7960844 1.0000000
22.8250000 8.8004600 1.0000000
22.8500000 8.8048334 1.0000000
22.8750000 8.8092046 1.0000000
22.9000000 8.8135734 1.0000000
22.9250000 8.8179398 1.0000000
22.9500000 8.8223038 1.0000000
22.9750000 8.8266650 1.0000000
23.0000000 8.8310236 1.0000000
23.0250000 8.8353792 1.0000000
23.0500000 8.8397318 1.0000000
23.0750000 8.8440813 1.0000000
23.1000000 8.8484274 1.0000000
23.1250000 8.8527700 1.0000000
23.1500000 8.8571090 1.0000000
23.1750000 8.8614443 1.0000000
23.2000000 8.8657757 1.0000000
23.2250000 8.8701031 1.0000000
23.2500000 8.8744264 1.0000000
23.2750000 8.8787455 1.0000000
23.3000000 8.8830604 1.0000000
23.3250000 8.8873709 1.0000000
23.3500000 8.8916770 1.0000000
23.3750000 8.8959788 1.0000000
23.4000000 8.9002762 1.0000000
23.4250000 8.9045692 1.0000000
23.4500000 8.9088579 1.0000000
23.4750000 8.9131423 1.0000000
23.5000000 8.9174226 1.0000000
23.5250000 8.9216989 1.0000000
23.5500000 8.9259711 1.0000000
23.5750000 8.9302396 1.0000000
23.6000000 8.9345045 1.0000000
23.6250000 8.9387658 1.0000000
23.6500000 8.9430238 1.0000000
23.6750000 8.9472787 1.0000000
23.7000000 8.9515307 1.0000000
23.7250000 8.9557799 1.0000000
23.7500000 8.9600266 1.0000000
23.7750000 8.9642709 1.0000000
23.8000000 8.9685129 1.0000000
23.8250000 8.9727530 1.0000000
23.8500000 8.9769912 1.0000000
23.8750000 8.9812277 1.0000000
23.9000000 8.9854626 1.0000000
23.9250000 8.9896960 1.0000000
23.9500000 8.9939280 1.0000000
23.9750000 8.9981587 1.0000000
24.0000000 9.0023882 1.0000000
24.0250000 9.0066165 1.0000000
24.0500000 9.0108436 1.0000000
24.0750000 9.0150694 1.0000000
24.1000000 9.0192941 1.0000000
24.1250000 9.0235174 1.0000000
24.1500000 9.0277393 1.0000000
24.1750000 9.0319598 1.0000000
24.2000000 9.0361788 1.0000000
24.2250000 9.0403960 1.0000000
24.2500000 9.0446115 1.0000000
24.2750000 9.0488250 1.0000000
24.3000000 9.0530364 1.0000000
24.3250000 9.0572455 1.0000000
24.3500000 9.0614523 1.0000000
24.3750000 9.0656565 1.0000000
24.4000000 9.0698581 1.0000000
24.4250000 9.0740568 1.0000000
24.4500000 9.0782526 1.0000000
24.4750000 9.0824453 1.0000000
24.5000000 9.0866348 1.0000000
24.5250000 9.0908211 1.0000000
24.5500000 9.0950040 1.0000000
24.5750000 9.0991835 1.0000000
24.6000000 9.1033596 1.0000000
24.6250000 9.1075322 1.0000000
24.6500000 9.1117014 1.0000000
24.6750000 9.1158671 1.0000000
24.7000000 9.1200294 1.0000000
24.7250000 9.1241884 1.0000000
24.7500000 9.1283441 1.0000000
24.7750000 9.1324966 1.0000000
24.8000000 9.1366459 1.0000000
24.8250000 9.1407923 1.0000000
24.8500000 9.1449358 1.0000000
24.8750000 9.1490765 1.0000000
24.9000000 9.1532146 1.0000000
24.9250000 9.1573502 1.0000000
24.9500000 9.1614834 1.0000000
24.9750000 9.1656143 1.0000000
25.0000000 9.1697430 1.0000000
25.0250000 9.1738697 1.0000000
25.0500000 9.1779944 1.0000000
25.0750000 9.1821173 1.0000000
25.1000000 9.1862384 1.0000000
25.1250000 9.1903577 1.0000000
25.1500000 9.1944753 1.0000000
25.1750000 9.1985912 1.0000000
25.2000000 9.2027054 1.0000000
25.2250000 9.2068179 1.0000000
25.2500000 9.2109286 1.0000000
25.2750000 9.2150375 1.0000000
25.3000000 9.2191444 1.0000000
25.3250000 9.2232493 1.0000000
25.3500000 9.2273520 1.0000000
25.3750000 9.2314525 1.0000000
25.4000000 9.2355505 1.0000000
25.4250000 9.2396459 1.0000000
25.4500000 9.2437386 1.0000000
25.4750000 9.2478282 1.0000000
25.5000000 9.2519146 1.0000000
25.5250000 9.2559976 1.0000000
25.5500000 9.2600770 1.0000000
25.5750000 9.2641526 1.0000000
25.6000000 9.2682241 1.0000000
25.6250000 9.2722914 1.0000000
25.6500000 9.2763542 1.0000000
25.6750000 9.2804123 1.0000000
25.7000000 9.2844655 1.0000000
25.7250000 9.2885137 1.0000000
25.7500000 9.2925567 1.0000000
25.7750000 9.2965942 1.0000000
25.8000000 9.3006263 1.0000000
25.8250000 9.3046526 1.0000000
25.8500000 9.3086732 1.0000000
25.8750000 9.3126879 1.0000000
25.9000000 9.3166966 1.0000000
25.9250000 9.3206993 1.0000000
25.9500000 9.3246958 1.0000000
25.9750000 9.3286863 1.0000000
26.0000000 9.3326707 1.0000000
26.0250000 9.3366489 1.0000000
26.0500000 9.3406210 1.0000000
26.0750000 9.3445871 1.0000000
26.1000000 9.3485472 1.0000000
26.1250000 9.3525013 1.0000000
26.1500000 9.3564495 1.0000000
26.1750000 9.3603920 1.0000000
26.2000000 9.3643288 1.0000000
26.2250000 9.3682600 1.0000000
26.2500000 9.3721858 1.0000000
26.2750000 9.3761063 1.0000000
26.3000000 9.3800216 1.0000000
26.3250000 9.3839319 1.0000000
26.3500000 9.3878373 1.0000000
26.3750000 9.3917380 1.0000000
26.4000000 9.3956340 1.0000000
26.4250000 9.3995257 1.0000000
26.4500000 9.4034130 1.0000000
26.4750000 9.4072963 1.0000000
26.5000000 9.4111755 1.0000000
26.5250000 9.4150509 1.0000000
26.5500000 9.4189226 1.0000000
26.5750000 9.4227907 1.0000000
26.6000000 9.4266554 1.0000000
26.6250000 9.4305167 1.0000000
26.6500000 9.4343749 1.0000000
26.6750000 9.4382299 1.0000000
26.7000000 9.4420820 1.0000000
26.7250000 9.4459312 1.0000000
26.7500000 9.4497775 1.0000000
26.7750000 9.4536212 1.0000000
26.8000000 9.4574621 1.0000000
26.8250000 9.4613004 1.0000000
26.8500000 9.4651361 1.0000000
26.8750000 9.4689692 1.0000000
26.9000000 9.4727998 1.0000000
26.9250000 9.4766278 1.0000000
26.9500000 9.4804534 1.0000000
26.9750000 9.4842763 1.0000000
27.0000000 9.4880967 1.0000000
27.0250000 9.4919145 1.0000000
27.0500000 9.4957297 1.0000000
27.0750000 9.4995421 1.0000000
27.1000000 9.5033518 1.0000000
27.1250000 9.5071586 1.0000000
27.1500000 9.5109625 1.0000000
27.1750000 9.5147634 1.0000000
27.2000000 9.5185612 1.0000000
27.2250000 9.5223558 1.0000000
27.2500000 9.5261470 1.0000000
27.2750000 9.5299348 1.0000000
27.3000000 9.5337190 1.0000000
27.3250000 9.5374996 1.0000000
27.3500000 9.5412763 1.0000000
27.3750000 9.5450490 1.0000000
27.4000000 9.5488176 1.0000000
27.4250000 9.5525821 1.0000000
27.4500000 9.5563421 1.0000000
27.4750000 9.5600977 1.0000000
27.5000000 9.5638486 1.0000000
27.5250000 9.5675947 1.0000000
27.5500000 9.5713360 1.0000000
27.5750000 9.5750722 1.0000000
27.6000000 9.5788032 1.0000000
27.6250000 9.5825290 1.0000000
27.6500000 9.5862494 1.0000000
27.6750000 9.5899643 1.0000000
27.7000000 9.5936736 1.0000000
27.7250000 9.5973772 1.0000000
27.7500000 9.6010751 1.0000000
27.7750000 9.6047670 1.0000000
27.8000000 9.6084531 1.0000000
27.8250000 9.6121331 1.0000000
27.8500000 9.6158071 1.0000000
27.8750000 9.6194750 1.0000000
27.9000000 9.6231367 1.0000000
27.9250000 9.6267923 1.0000000
27.9500000 9.6304417 1.0000000
27.9750000 9.6340849 1.0000000
28.0000000 9.6377219 1.0000000
28.0250000 9.6413528 1.0000000
28.0500000 9.6449775 1.0000000
28.0750000 9.6485960 1.0000000
28.1000000 9.6522085 1.0000000
28.1250000 9.6558150 1.0000000
28.1500000 9.6594154 1.0000000
28.1750000 9.6630100 1.0000000
28.2000000 9.6665987 1.0000000
28.2250000 9.6701817 1.0000000
28.2500000 9.6737590 1.0000000
28.2750000 9.6773307 1.0000000
28.3000000 9.6808970 1.0000000
28.3250000 9.6844579 1.0000000
28.3500000 9.6880136 1.0000000
28.3750000 9.6915641 1.0000000
28.4000000 9.6951097 1.0000000
28.4250000 9.6986503 1.0000000
28.4500000 9.7021861 1.0000000
28.4750000 9.7057172 1.0000000
28.5000000 9.7092438 1.0000000
28.5250000 9.7127660 1.0000000
28.5500000 9.7162838 1.0000000
28.5750000 9.7197974 1.0000000
28.6000000 9.7233068 1.0000000
28.6250000 9.7268122 1.0000000
28.6500000 9.7303136 1.0000000
28.6750000 9.7338110 1.0000000
28.7000000 9.7373047 1.0000000
28.7250000 9.7407945 1.0000000
28.7500000 9.7442805 1.0000000
28.7750000 9.7477628 1.0000000
28.8000000 9.7512414 1.0000000
28.8250000 9.7547163 1.0000000
28.8500000 9.7581874 1.0000000
28.8750000 9.7616547 1.0000000
28.9000000 9.7651183 1.0000000
28.9250000 9.7685780 1.0000000
28.9500000 9.7720338 1.0000000
28.9750000 9.7754856 1.0000000
29.0000000 9.7789334 1.0000000
29.0250000 9.7823772 1.0000000
29.0500000 9.7858167 1.0000000
29.0750000 9.7892520 1.0000000
29.1000000 9.7926829 1.0000000
29.1250000 9.7961094 1.0000000
29.1500000 9.7995314 1.0000000
29.1750000 9.8029488 1.0000000
29.2000000 9.8063616 1.0000000
29.2250000 9.8097697 1.0000000
29.2500000 9.8131730 1.0000000
29.2750000 9.8165716 1.0000000
29.3000000 9.8199654 1.0000000
29.3250000 9.8233543 1.0000000
29.3500000 9.8267385 1.0000000
29.3750000 9.8301180 1.0000000
29.4000000 9.8334927 1.0000000
29.4250000 9.8368629 1.0000000
29.4500000 9.8402285 1.0000000
29.4750000 9.8435897 1.0000000
29.5000000 9.8469467 1.0000000
29.5250000 9.8502995 1.0000000
29.5500000 9.8536485 1.0000000
29.5750000 9.8569936 1.0000000
29.6000000 9.8603353 1.0000000
29.6250000 9.8636736 1.0000000
29.6500000 9.8670088 1.0000000
29.6750000 9.8703413 1.0000000
29.7000000 9.8736711 1.0000000
29.7250000 9.8769987 1.0000000
29.7500000 9.8803241 1.0000000
29.7750000 9.8836478 1.0000000
29.8000000 9.8869700 1.0000000
29.8250000 9.8902909 1.0000000
29.8500000 9.8936108 1.0000000
29.8750000 9.8969298 1.0000000
29.9000000 9.9002483 1.0000000
29.9250000 9.9035663 1.0000000
29.9500000 9.9068842 1.0000000
29.9750000 9.9102019 1.0000000
30.0000000 9.9135198 1.0000000
30.0250000 9.9168378 1.0000000
30.0500000 9.9201560 1.0000000
30.0750000 9.9234746 1.0000000
30.1000000 9.9267934 1.0000000
30.1250000 9.9301126 1.0000000
30.1500000 9.9334320 1.0000000
30.1750000 9.9367517 1.0000000
30.2000000 9.9400715 1.0000000
30.2250000 9.9433913 1.0000000
30.2500000 9.9467110 1.0000000
30.2750000 9.9500304 1.0000000
30.3000000 9.9533494 1.0000000
30.3250000 9.9566678 1.0000000
30.3500000 9.9599853 1.0000000
30.3750000 9.9633018 1.0000000
30.4000000 9.9666171 1.0000000
30.4250000 9.9699309 1.0000000
30.4500000 9.9732431 1.0000000
30.4750000 9.9765534 1.0000000
30.5000000 9.9798616 1.0000000
30.5250000 9.9831676 1.0000000
30.5500000 9.9864712 1.0000000
30.5750000 9.9897721 1.0000000
30.6000000 9.9930704 1.0000000
30.6250000 9.9963658 1.0000000
30.6500000 9.9996582 1.0000000
30.6750000 10.0029477 1.0000000
30.7000000 10.0062341 1.0000000
30.7250000 10.0095174 1.0000000
30.7500000 10.0127977 1.0000000
30.7750000 10.0160749 1.0000000
30.8000000 10.0193492 1.0000000
30.8250000 10.0226205 1.0000000
30.8500000 10.0258891 1.0000000
30.8750000 10.0291550 1.0000000
30.9000000 10.0324183 1.0000000
30.9250000 10.0356793 1.0000000
30.9500000 10.0389380 1.0000000
30.9750000 10.0421948 1.0000000
31.0000000 10.0454497 1.0000000
31.0250000 10.0487029 1.0000000
31.0500000 10.0519547 1.0000000
31.0750000 10.0552052 1.0000000
31.1000000 10.0584547 1.0000000
31.1250000 10.0617033 1.0000000
31.1500000 10.0649511 1.0000000
31.1750000 10.0681985 1.0000000
31.2000000 10.0714454 1.0000000
31.2250000 10.0746920 1.0000000
31.2500000 10.0779386 1.0000000
31.2750000 10.0811850 1.0000000
31.3000000 10.0844315 1.0000000
31.3250000 10.0876781 1.0000000
31.3500000 10.0909249 1.0000000
31.3750000 10.0941718 1.0000000
31.4000000 10.0974188 1.0000000
31.4250000 10.1006660 1.0000000
31.4500000 10.1039133 1.0000000
31.4750000 10.1071607 1.0000000
31.5000000 10.1104080 1.0000000
31.5250000 10.1136554 1.0000000
31.5500000 10.1169025 1.0000000
31.5750000 10.1201495 1.0000000
31.6000000 10.1233961 1.0000000
31.6250000 10.1266423 1.0000000
31.6500000 10.1298880 1.0000000
31.6750000 10.1331330 1.0000000
31.7000000 10.1363775 1.0000000
31.7250000 10.1396211 1.0000000
31.7500000 10.1428639 1.0000000
31.7750000 10.1461059 1.0000000
31.8000000 10.1493469 1.0000000
31.8250000 10.1525869 1.0000000
31.8500000 10.1558260 1.0000000
31.8750000 10.1590640 1.0000000
31.9000000 10.1623011 1.0000000
31.9250000 10.1655372 1.0000000
31.9500000 10.1687724 1.0000000
31.9750000 10.1720067 1.0000000
32.0000000 10.1752402 1.0000000
32.0250000 10.1784730 1.0000000
32.0500000 10.1817051 1.0000000
32.0750000 10.1849367 1.0000000
32.1000000 10.1881678 1.0000000
32.1250000 10.1913986 1.0000000
32.1500000 10.1946291 1.0000000
32.1750000 10.1978596 1.0000000
32.2000000 10.2010899 1.0000000
32.2250000 10.2043204 1.0000000
32.2500000 10.2075510 1.0000000
32.2750000 10.2107818 1.0000000
32.3000000 10.2140129 1.0000000
32.3250000 10.2172444 1.0000000
32.3500000 10.2204763 1.0000000
32.3750000 10.2237086 1.0000000
32.4000000 10.2269414 1.0000000
32.4250000 10.2301745 1.0000000
32.4500000 10.2334081 1.0000000
32.4750000 10.2366420 1.0000000
32.5000000 10.2398761 1.0000000
32.5250000 10.2431105 1.0000000
32.5500000 10.2463449 1.0000000
32.5750000 10.2495792 1.0000000
32.6000000 10.2528134 1.0000000
32.6250000 10.2560471 1.0000000
32.6500000 10.2592804 1.0000000
32.6750000 10.2625129 1.0000000
32.7000000 10.2657445 1.0000000
32.7250000 10.2689750 1.0000000
32.7500000 10.2722042 1.0000000
32.7750000 10.2754318 1.0000000
32.8000000 10.2786576 1.0000000
32.8250000 10.2818815 1.0000000
32.8500000 10.2851031 1.0000000
32.8750000 10.2883224 1.0000000
32.9000000 10.2915391 1.0000000
32.9250000 10.2947529 1.0000000
32.9500000 10.2979638 1.0000000
32.9750000 10.3011716 1.0000000
33.0000000 10.3043761 1.0000000
33.0250000 10.3075771 1.0000000
33.0500000 10.3107746 1.0000000
33.0750000 10.3139685 1.0000000
33.1000000 10.3171587 1.0000000
33.1250000 10.3203450 1.0000000
33.1500000 10.3235276 1.0000000
33.1750000 10.3267063 1.0000000
33.2000000 10.3298811 1.0000000
33.2250000 10.3330521 1.0000000
33.2500000 10.3362193 1.0000000
33.2750000 10.3393827 1.0000000
33.3000000 10.3425424 1.0000000
33.3250000 10.3456984 1.0000000
33.3500000 10.3488509 1.0000000
33.3750000 10.3520000 1.0000000
33.4000000 10.3551458 1.0000000
33.4250000 10.3582883 1.0000000
33.4500000 10.3614277 1.0000000
33.4750000 10.3645642 1.0000000
33.5000000 10.3676978 1.0000000
33.5250000 10.3708287 1.0000000
33.5500000 10.3739570 1.0000000
33.5750000 10.3770828 1.0000000
33.6000000 10.3802063 1.0000000
33.6250000 10.3833276 1.0000000
33.6500000 10.3864468 1.0000000
33.6750000 10.3895641 1.0000000
33.7000000 10.3926794 1.0000000
33.7250000 10.3957929 1.0000000
33.7500000 10.3989046 1.0000000
33.7750000 10.4020147 1.0000000
33.8000000 10.4051232 1.0000000
33.8250000 10.4082302 1.0000000
33.8500000 10.4113356 1.0000000
33.8750000 10.4144396 1.0000000
33.9000000 10.4175421 1.0000000
33.9250000 10.4206432 1.0000000
33.9500000 10.4237428 1.0000000
33.9750000 10.4268410 1.0000000
34.0000000 10.4299377 1.0000000
34.0250000 10.4330329 1.0000000
34.0500000 10.4361267 1.0000000
34.0750000 10.4392190 1.0000000
34.1000000 10.4423097 1.0000000
34.1250000 10.4453989 1.0000000
34.1500000 10.4484865 1.0000000
34.1750000 10.4515725 1.0000000
34.2000000 10.4546569 1.0000000
34.2250000 10.4577396 1.0000000
34.2500000 10.4608207 1.0000000
34.2750000 10.4639002 1.0000000
34.3000000 10.4669779 1.0000000
34.3250000 10.4700540 1.0000000
34.3500000 10.4731285 1.0000000
34.3750000 10.4762013 1.0000000
34.4000000 10.4792725 1.0000000
34.4250000 10.4823421 1.0000000
34.4500000 10.4854101 1.0000000
34.4750000 10.4884767 1.0000000
34.5000000 10.4915418 1.0000000
34.5250000 10.4946055 1.0000000
34.5500000 10.4976679 1.0000000
34.5750000 10.5007290 1.0000000
34.6000000 10.5037889 1.0000000
34.6250000 10.5068477 1.0000000
34.6500000 10.5099055 1.0000000
34.6750000 10.5129622 1.0000000
34.7000000 10.5160181 1.0000000
34.7250000 10.5190731 1.0000000
34.7500000 10.5221274 1.0000000
34.7750000 10.5251810 1.0000000
34.8000000 10.5282340 1.0000000
34.8250000 10.5312865 1.0000000
34.8500000 10.5343383 1.0000000
34.8750000 10.5373898 1.0000000
34.9000000 10.5404407 1.0000000
34.9250000 10.5434913 1.0000000
34.9500000 10.5465414 1.0000000
34.9750000 10.5495911 1.0000000
35.0000000 10.5526403 1.0000000
35.0250000 10.5556892 1.0000000
35.0500000 10.5587375 1.0000000
35.0750000 10.5617853 1.0000000
35.1000000 10.5648325 1.0000000
35.1250000 10.5678790 1.0000000
35.1500000 10.5709248 1.0000000
35.1750000 10.5739698 1.0000000
35.2000000 10.5770138 1.0000000
35.2250000 10.5800569 1.0000000
35.2500000 10.5830988 1.0000000
35.2750000 10.5861395 1.0000000
35.3000000 10.5891789 1.0000000
35.3250000 10.5922168 1.0000000
35.3500000 10.5952531 1.0000000
35.3750000 10.5982878 1.0000000
35.4000000 10.6013207 1.0000000
35.4250000 10.6043517 1.0000000
35.4500000 10.6073808 1.0000000
35.4750000 10.6104078 1.0000000
35.5000000 10.6134327 1.0000000
35.5250000 10.6164554 1.0000000
35.5500000 10.6194759 1.0000000
35.5750000 10.6224941 1.0000000
35.6000000 10.6255101 1.0000000
35.6250000 10.6285237 1.0000000
35.6500000 10.6315351 1.0000000
35.6750000 10.6345442 1.0000000
35.7000000 10.6375510 1.0000000
35.7250000 10.6405557 1.0000000
35.7500000 10.6435583 1.0000000
35.7750000 10.6465588 1.0000000
35.8000000 10.6495575 1.0000000
35.8250000 10.6525542 1.0000000
35.8500000 10.6555493 1.0000000
35.8750000 10.6585428 1.0000000
35.9000000 10.6615348 1.0000000
35.9250000 10.6645254 1.0000000
35.9500000 10.6675148 1.0000000
35.9750000 10.6705032 1.0000000
36.0000000 10.6734906 1.0000000
36.0250000 10.6764771 1.0000000
36.0500000 10.6794630 1.0000000
36.0750000 10.6824483 1.0000000
36.1000000 10.6854332 1.0000000
36.1250000 10.6884176 1.0000000
36.1500000 10.6914017 1.0000000
36.1750000 10.6943856 1.0000000
36.2000000 10.6973693 1.0000000
36.2250000 10.7003529 1.0000000
36.2500000 10.7033363 1.0000000
36.2750000 10.7063196 1.0000000
36.3000000 10.7093027 1.0000000
36.3250000 10.7122855 1.0000000
36.3500000 10.7152682 1.0000000
36.3750000 10.7182504 1.0000000
36.4000000 10.7212322 1.0000000
36.4250000 10.7242135 1.0000000
36.4500000 10.7271940 1.0000000
36.4750000 10.7301738 1.0000000
36.5000000 10.7331525 1.0000000
36.5250000 10.7361301 1.0000000
36.5500000 10.7391063 1.0000000
36.5750000 10.7420811 1.0000000
36.6000000 10.7450541 1.0000000
36.6250000 10.7480253 1.0000000
36.6500000 10.7509944 1.0000000
36.6750000 10.7539612 1.0000000
36.7000000 10.7569257 1.0000000
36.7250000 10.7598875 1.0000000
36.7500000 10.7628466 1.0000000
36.7750000 10.7658027 1.0000000
36.8000000 10.7687559 1.0000000
36.8250000 10.7717059 1.0000000
36.8500000 10.7746527 1.0000000
36.8750000 10.7775961 1.0000000
36.9000000 10.7805362 1.0000000
36.9250000 10.7834729 1.0000000
36.9500000 10.7864061 1.0000000
36.9750000 10.7893360 1.0000000
37.0000000 10.7922625 1.0000000
37.0250000 10.7951857 1.0000000
37.0500000 10.7981056 1.0000000
37.0750000 10.8010225 1.0000000
37.1000000 10.8039363 1.0000000
37.1250000 10.8068473 1.0000000
37.1500000 10.8097557 1.0000000
37.1750000 10.8126615 1.0000000
37.2000000 10.8155649 1.0000000
37.2250000 10.8184663 1.0000000
37.2500000 10.8213658 1.0000000
37.2750000 10.8242637 1.0000000
37.3000000 10.8271601 1.0000000
37.3250000 10.8300553 1.0000000
37.3500000 10.8329496 1.0000000
37.3750000 10.8358432 1.0000000
37.4000000 10.8387363 1.0000000
37.4250000 10.8416292 1.0000000
37.4500000 10.8445220 1.0000000
37.4750000 10.8474151 1.0000000
37.5000000 10.8503085 1.0000000
37.5250000 10.8532025 1.0000000
37.5500000 10.8560972 1.0000000
